Time,Open,High,Low,Latest,Change,%Change,Volume
11/2/04,31.3902,31.7795,31.3225,31.4495,0.1016,0.32%,129004084
11/3/04,31.9573,32.0757,31.441,31.661,0.2115,0.67%,166837906
11/4/04,31.5341,31.9742,31.4071,31.8388,0.1778,0.56%,133058110
11/5/04,32.1773,32.2958,31.8303,32.1265,0.2877,0.90%,138337394
11/8/04,32.1181,32.245,32.0334,32.1604,0.0339,0.11%,78583992
11/9/04,32.1011,32.2873,31.9996,32.0927,-0.0677,-0.21%,100729556
11/10/04,32.1011,32.2112,31.8557,31.9827,-0.11,-0.34%,112447070
11/11/04,32.0842,32.482,32.0419,32.4058,0.4231,1.32%,117930415
11/12/04,32.4481,32.8036,32.3043,32.719,0.3132,0.97%,121347185
11/15/04,32.702,32.8882,32.5835,32.8628,0.1438,0.44%,97760194
11/16/04,32.719,32.7359,32.4312,32.6597,-0.2031,-0.62%,115163031
11/17/04,32.8628,33.2775,32.8628,33.0998,0.4401,1.35%,148229087
11/18/04,32.9898,33.3114,32.9136,33.2521,0.1523,0.46%,112243199
11/19/04,33.2098,33.2521,32.6597,32.7359,-0.5162,-1.55%,140100099
11/22/04,32.6766,33.0659,32.5666,33.049,0.3131,0.96%,94495472
11/23/04,33.0152,33.1337,32.6766,32.9982,-0.0508,-0.15%,108619550
11/24/04,33.0913,33.3368,33.0659,33.286,0.2878,0.87%,87556577
11/26/04,33.3198,33.4129,33.1506,33.1844,-0.1016,-0.31%,36987212
11/29/04,33.396,33.5484,32.9813,33.176,-0.0084,-0.03%,112000043
11/30/04,33.2606,33.3368,33.0575,33.1083,-0.0677,-0.20%,103629723
12/1/04,33.2691,33.8192,33.2352,33.7853,0.677,2.04%,121035031
12/2/04,33.7007,34.1831,33.6499,33.9123,0.127,0.38%,144514087
12/3/04,34.1154,34.3524,33.9207,33.9631,0.0508,0.15%,135026421
12/6/04,33.9546,34.217,33.7769,34.0815,0.1184,0.35%,83307376
12/7/04,34.1239,34.2762,33.4553,33.4976,-0.5839,-1.71%,143761785
12/8/04,33.5653,33.8361,32.8459,33.6922,0.1946,0.58%,113947476
12/9/04,33.4299,34.0138,33.2098,33.8953,0.2031,0.60%,158830879
12/10/04,33.633,33.9123,33.633,33.7938,-0.1015,-0.30%,101913797
12/13/04,34.0477,34.1408,33.8361,34.09,0.2962,0.88%,87837572
12/14/04,34.0731,34.3524,34.0646,34.2593,0.1693,0.50%,108728349
12/15/04,34.2677,34.4285,33.9884,34.1323,-0.127,-0.37%,112521627
12/16/04,34.1408,34.2339,33.7007,33.8107,-0.3216,-0.94%,101928883
12/17/04,33.8779,34.0146,33.6899,33.7241,-0.0866,-0.26%,119629080
12/20/04,33.8181,33.9804,33.3994,33.4934,-0.2307,-0.68%,124902704
12/21/04,33.6557,33.9291,33.5617,33.9035,0.4101,1.22%,97423187
12/22/04,33.7839,34.1171,33.7412,33.9462,0.0427,0.13%,88372446
12/23/04,33.8437,34.1,33.7839,33.9719,0.0257,0.08%,53622435
12/27/04,34.1598,34.194,33.6643,33.8266,-0.1453,-0.43%,78741234
12/28/04,33.895,34.1769,33.8437,34.1513,0.3247,0.96%,73285223
12/29/04,34.1086,34.3136,34.0915,34.194,0.0427,0.13%,58650236
12/30/04,34.2367,34.2794,34.1171,34.1684,-0.0256,-0.07%,48837838
12/31/04,34.2026,34.2794,33.9889,34.1086,-0.0598,-0.18%,51666976
1/3/05,34.2367,34.4247,33.6386,33.7497,-0.3589,-1.05%,118269559
1/4/05,33.912,33.9548,32.938,33.1345,-0.6152,-1.82%,160060529
1/5/05,33.0491,33.2883,32.8697,32.9295,-0.205,-0.62%,150305002
1/6/05,32.9978,33.0747,32.7586,32.7671,-0.1624,-0.49%,121697525
1/7/05,32.9466,33.2114,32.6475,32.938,0.1709,0.52%,144143156
1/10/05,32.8526,33.2114,32.8013,32.9209,-0.0171,-0.05%,103958638
1/11/05,32.7842,32.8953,32.5279,32.6902,-0.2307,-0.70%,125562357
1/12/05,32.844,32.9807,32.4766,32.9636,0.2734,0.84%,149675224
1/13/05,32.9807,33.1943,32.4766,32.5279,-0.4357,-1.32%,119516272
1/14/05,32.639,32.9124,32.6304,32.8355,0.3076,0.95%,109465613
1/18/05,32.7073,33.1431,32.656,33.0833,0.2478,0.75%,107724132
1/19/05,33.1089,33.1089,32.5193,32.5364,-0.5469,-1.65%,123244451
1/20/05,32.169,32.3057,31.8871,31.9127,-0.6237,-1.92%,141741597
1/21/05,32.0323,32.0836,31.6051,31.6564,-0.2563,-0.80%,135174845
1/24/05,31.6136,31.7845,31.1523,31.2121,-0.4443,-1.40%,161028295
1/25/05,31.4171,31.6905,31.3231,31.3659,0.1538,0.49%,140498774
1/26/05,31.5795,31.8614,31.4599,31.7418,0.3759,1.20%,126063259
1/27/05,31.6735,31.8443,31.5026,31.6991,-0.0427,-0.13%,128494520
1/28/05,31.8016,31.8443,31.289,31.5453,-0.1538,-0.49%,130840564
1/31/05,31.9212,32.0665,31.8358,31.9554,0.4101,1.30%,104610190
2/1/05,32.0323,32.169,31.9298,32.058,0.1026,0.32%,89902878
2/2/05,32.1605,32.2374,31.8785,32.1092,0.0512,0.16%,119274832
2/3/05,31.9383,31.964,31.6136,31.7418,-0.3674,-1.14%,106418422
2/4/05,31.7418,32.3143,31.7418,32.2545,0.5127,1.62%,116300943
2/7/05,32.2972,32.3912,32.058,32.1861,-0.0684,-0.21%,83837902
2/8/05,32.1776,32.4766,32.1434,32.2459,0.0598,0.19%,85701305
2/9/05,32.2716,32.2972,31.6735,31.7076,-0.5383,-1.67%,109351698
2/10/05,31.8358,31.8871,31.5111,31.7418,0.0342,0.11%,129241076
2/11/05,31.6393,32.3399,31.5538,32.2117,0.4699,1.48%,127301181
2/14/05,32.2716,32.4168,32.2032,32.357,0.1453,0.45%,64437522
2/15/05,32.3826,32.8782,32.3143,32.5706,0.2136,0.66%,155908978
2/16/05,32.4937,32.6048,32.3228,32.451,-0.1196,-0.37%,94351702
2/17/05,32.5108,32.5877,31.9811,32.0152,-0.4358,-1.34%,136142285
2/18/05,32.0238,32.1007,31.8358,31.9127,-0.1025,-0.32%,81209307
2/22/05,31.6393,32.0836,31.4342,31.5197,-0.393,-1.23%,143529329
2/23/05,31.6478,31.6735,31.3573,31.5624,0.0427,0.14%,111678821
2/24/05,31.4855,31.9896,31.4086,31.964,0.4016,1.27%,116851823
2/25/05,31.9383,32.2117,31.8614,32.1434,0.1794,0.56%,93798486
2/28/05,32.0067,32.1263,31.5453,31.8016,-0.3418,-1.06%,112378621
3/1/05,31.9298,32.2117,31.8956,32.1519,0.3503,1.10%,92803676
3/2/05,31.9725,32.4852,31.9212,32.1348,-0.0171,-0.05%,126383856
3/3/05,32.2203,32.2374,31.6307,31.87,-0.2648,-0.82%,105452718
3/4/05,32.1178,32.2545,31.9554,32.058,0.188,0.59%,101413081
3/7/05,32.1263,32.7159,32.0921,32.5193,0.4613,1.44%,111053219
3/8/05,32.4424,32.6475,32.169,32.1947,-0.3246,-1.00%,104887494
3/9/05,32.1861,32.4083,32.0152,32.1007,-0.094,-0.29%,114803454
3/10/05,32.1348,32.1861,31.682,32.058,-0.0427,-0.13%,114752831
3/11/05,32.2032,32.3143,31.6307,31.7589,-0.2991,-0.93%,120391661
3/14/05,31.8187,31.9212,31.6393,31.9042,0.1453,0.46%,83801818
3/15/05,31.9896,32.0238,31.6051,31.6478,-0.2564,-0.80%,109919309
3/16/05,31.5368,31.7674,31.2121,31.289,-0.3588,-1.13%,186976776
3/17/05,31.2804,31.5197,31.2206,31.3659,0.0769,0.25%,119145902
3/18/05,31.4,31.4342,31.0583,31.195,-0.1709,-0.54%,127788151
3/21/05,31.2719,31.4,30.9728,31.2548,0.0598,0.19%,108656462
3/22/05,31.2975,31.4,30.8532,30.8703,-0.3845,-1.23%,133580578
3/23/05,30.8361,31.1779,30.819,30.9814,0.1111,0.36%,114139988
3/24/05,31.0925,31.3146,30.9899,30.9899,0.0085,0.03%,90952201
3/28/05,31.1095,31.2804,31.0241,31.0497,0.0598,0.19%,69958278
3/29/05,30.9814,31.2548,30.708,30.8019,-0.2478,-0.80%,140016692
3/30/05,30.9557,31.4257,30.9472,31.383,0.5811,1.89%,134616398
3/31/05,31.383,31.4,31.1352,31.2462,-0.1368,-0.44%,101414913
4/1/05,31.4599,31.5111,30.8703,30.9301,-0.3161,-1.01%,168363399
4/4/05,30.9728,31.2719,30.7849,31.1523,0.2222,0.72%,117217788
4/5/05,31.1864,31.3317,31.1181,31.2377,0.0854,0.27%,77787017
4/6/05,31.3231,31.5368,31.1181,31.1864,-0.0513,-0.16%,96227982
4/7/05,31.2121,31.5709,31.195,31.5624,0.376,1.21%,103823106
4/8/05,31.6136,31.6735,31.2719,31.3061,-0.2563,-0.81%,108154475
4/11/05,31.4,31.4257,31.101,31.1693,-0.1368,-0.44%,83112828
4/12/05,31.1352,31.3915,30.6823,31.3231,0.1538,0.49%,170104878
4/13/05,31.2377,31.2719,30.7421,30.8105,-0.5126,-1.64%,127654546
4/14/05,30.8105,30.8447,30.332,30.3747,-0.4358,-1.41%,186013363
4/15/05,30.1099,30.2209,29.6314,29.6827,-0.692,-2.28%,199285552
4/18/05,29.6741,29.9902,29.5972,29.6912,0.0085,0.03%,129577391
4/19/05,29.9219,29.9902,29.6912,29.8963,0.2051,0.69%,114125294
4/20/05,30.0842,30.1526,29.5545,29.6485,-0.2478,-0.83%,164386837
4/21/05,29.9817,30.5114,29.8706,30.4345,0.786,2.65%,146298830
4/22/05,30.2978,30.3064,29.751,29.9817,-0.4528,-1.49%,134770146
4/25/05,30.1611,30.2978,30.033,30.2295,0.2478,0.83%,84524841
4/26/05,30.1526,30.5029,29.939,29.9475,-0.282,-0.93%,126517536
4/27/05,29.7937,30.1184,29.6741,29.9902,0.0427,0.14%,131831506
4/28/05,29.8364,30.033,29.6656,29.6912,-0.299,-1.00%,115471249
4/29/05,29.9048,29.9561,29.3494,29.8877,0.1965,0.66%,169129788
5/2/05,29.9902,30.127,29.8108,30.0073,0.1196,0.40%,79826243
5/3/05,29.9475,30.4175,29.9304,30.1611,0.1538,0.51%,121807816
5/4/05,30.1526,30.614,30.1099,30.5285,0.3674,1.22%,106428430
5/5/05,30.5456,30.6909,30.3576,30.5542,0.0257,0.08%,93191678
5/6/05,30.7336,30.7763,30.52,30.6396,0.0854,0.28%,90584666
5/9/05,30.6482,30.8105,30.4687,30.7849,0.1453,0.47%,77680039
5/10/05,30.6396,30.725,30.4345,30.5627,-0.2222,-0.72%,90675958
5/11/05,30.6054,30.7849,30.1611,30.7165,0.1538,0.50%,154600167
5/12/05,30.7592,30.9301,30.4687,30.6311,-0.0854,-0.28%,136549768
5/13/05,30.7507,31.1608,30.6652,30.9643,0.3332,1.09%,156023377
5/16/05,30.9643,31.2206,30.8703,31.1693,0.205,0.66%,92620432
5/17/05,31.0583,31.3915,30.9387,31.3573,0.188,0.60%,107334384
5/18/05,31.4428,31.9212,31.3659,31.7845,0.4272,1.36%,149980568
5/19/05,31.8614,32.058,31.7845,32.0494,0.2649,0.83%,110013908
5/20/05,31.9981,32.2032,31.9127,32.1776,0.1282,0.40%,78074134
5/23/05,32.1776,32.4595,32.1263,32.3399,0.1623,0.50%,108944664
5/24/05,32.263,32.4681,32.2117,32.4424,0.1025,0.32%,118195003
5/25/05,32.3314,32.3655,32.1178,32.3057,-0.1367,-0.42%,89523439
5/26/05,32.451,32.6988,32.451,32.6304,0.3247,1.01%,98414752
5/27/05,32.5877,32.6817,32.4852,32.6475,0.0171,0.05%,58675977
5/31/05,32.6304,32.6731,32.3997,32.5364,-0.1111,-0.34%,88123754
6/1/05,32.4937,33.0491,32.4852,32.8013,0.2649,0.81%,129894902
6/2/05,32.75,33.032,32.7244,33.032,0.2307,0.70%,89122933
6/3/05,33.0064,33.0149,32.4852,32.5535,-0.4785,-1.45%,113604780
6/6/05,32.5706,32.6304,32.4339,32.5621,0.0086,0.03%,62121965
6/7/05,32.5962,32.8697,32.2459,32.2886,-0.2735,-0.84%,128300922
6/8/05,32.3826,32.4254,32.0921,32.2203,-0.0683,-0.21%,92753096
6/9/05,32.1776,32.5193,32.0409,32.4254,0.2051,0.64%,116383168
6/10/05,32.3826,32.3826,31.9383,32.0836,-0.3418,-1.05%,100659222
6/13/05,32.0238,32.4254,32.0067,32.2374,0.1538,0.48%,96392829
6/14/05,32.2032,32.3314,32.0409,32.1092,-0.1282,-0.40%,73458507
6/15/05,32.3228,32.357,31.8273,32.2117,0.1025,0.32%,121815957
6/16/05,32.2459,32.4681,32.1776,32.3826,0.1709,0.53%,105930425
6/17/05,32.592,32.6775,32.2841,32.3867,0.0041,0.01%,104268517
6/20/05,32.2585,32.5663,32.1387,32.3867,0,0.00%,79706050
6/21/05,32.3611,32.5065,32.2414,32.3696,-0.0171,-0.05%,114494102
6/22/05,32.4979,32.5834,32.1815,32.3354,-0.0342,-0.11%,88303129
6/23/05,32.3867,32.6519,31.9249,31.9762,-0.3592,-1.11%,142917046
6/24/05,31.9677,31.9933,31.6085,31.617,-0.3592,-1.12%,166427445
6/27/05,31.5999,31.694,31.3861,31.4717,-0.1453,-0.46%,85228499
6/28/05,31.5999,31.8651,31.5572,31.771,0.2993,0.95%,85805969
6/29/05,31.8565,31.8651,31.617,31.7026,-0.0684,-0.22%,83699182
6/30/05,31.7624,31.8223,31.4289,31.4546,-0.248,-0.78%,102855745
7/1/05,31.523,31.6427,31.369,31.4118,-0.0428,-0.14%,64654073
7/5/05,31.3263,31.8052,31.3006,31.7368,0.325,1.03%,92712563
7/6/05,31.6684,31.8822,31.523,31.5828,-0.154,-0.49%,92763378
7/7/05,31.2835,31.7197,31.2579,31.694,0.1112,0.35%,140569716
7/8/05,31.7111,32.3354,31.6342,32.3012,0.6072,1.92%,118648584
7/11/05,32.3867,32.6347,32.3269,32.6005,0.2993,0.93%,112786002
7/12/05,32.6005,32.8913,32.5065,32.7545,0.154,0.47%,100683585
7/13/05,32.7716,32.8657,32.6433,32.8314,0.0769,0.23%,84836165
7/14/05,33.0624,33.2505,32.9426,33.1564,0.325,0.99%,120685199
7/15/05,33.2163,33.3531,33.0538,33.2591,0.1027,0.31%,79200233
7/18/05,33.1564,33.2591,33.088,33.1222,-0.1369,-0.41%,69126005
7/19/05,33.2762,33.5242,33.2163,33.5071,0.3849,1.16%,92009529
7/20/05,33.2933,33.8406,33.2676,33.7465,0.2394,0.71%,107555379
7/21/05,33.832,33.9432,33.5327,33.7551,0.0086,0.03%,149428504
7/22/05,33.7551,33.8577,33.5413,33.7123,-0.0428,-0.13%,83859598
7/25/05,33.7465,33.8919,33.5242,33.584,-0.1283,-0.38%,60872358
7/26/05,33.6867,33.8064,33.5156,33.7123,0.1283,0.38%,81457137
7/27/05,33.7209,34.0031,33.5498,33.9689,0.2566,0.76%,97790610
7/28/05,33.9945,34.1399,33.9005,34.1314,0.1625,0.48%,78486880
7/29/05,34.0972,34.1399,33.7978,33.8491,-0.2823,-0.83%,87415786
8/1/05,33.9005,34.0629,33.7978,33.909,0.0599,0.18%,70014772
8/2/05,33.9518,34.3281,33.909,34.2768,0.3678,1.08%,93222429
8/3/05,34.1314,34.3195,34.1057,34.2596,-0.0172,-0.05%,72468517
8/4/05,34.1057,34.157,33.8406,33.9261,-0.3335,-0.97%,84262178
8/5/05,33.8748,34.0287,33.7209,33.7636,-0.1625,-0.48%,83327949
8/8/05,33.7978,33.8748,33.4729,33.5156,-0.248,-0.73%,75577756
8/9/05,33.6695,33.8577,33.6182,33.738,0.2224,0.66%,75555088
8/10/05,33.8235,33.9432,33.3275,33.4472,-0.2908,-0.86%,122158529
8/11/05,33.4643,33.8149,33.4386,33.7209,0.2737,0.82%,109491332
8/12/05,33.4557,33.6268,33.3275,33.5327,-0.1882,-0.56%,101110034
8/15/05,33.4729,33.8919,33.4215,33.738,0.2053,0.61%,73743724
8/16/05,33.6097,33.6353,33.1308,33.1906,-0.5474,-1.62%,110982435
8/17/05,33.2847,33.4985,33.1735,33.3873,0.1967,0.59%,88439131
8/18/05,33.2419,33.4386,33.1564,33.2163,-0.171,-0.51%,85040192
8/19/05,33.2591,33.3531,33.1735,33.1992,-0.0171,-0.05%,61011544
8/22/05,33.2505,33.5071,33.011,33.2163,0.0171,0.05%,109057262
8/23/05,33.2163,33.2847,33.0196,33.1222,-0.0941,-0.28%,67272532
8/24/05,33.0538,33.5071,32.8913,32.9255,-0.1967,-0.59%,111128549
8/25/05,32.9768,33.088,32.917,33.0025,0.077,0.23%,61199807
8/26/05,32.9512,33.011,32.7288,32.8913,-0.1112,-0.34%,74700073
8/29/05,32.7203,33.2248,32.7203,33.1479,0.2566,0.78%,87664186
8/30/05,32.9768,33.0624,32.7716,33.0281,-0.1198,-0.36%,102321640
8/31/05,33.0452,33.3617,32.9084,33.336,0.3079,0.93%,109273915
9/1/05,33.336,33.4814,33.165,33.2847,-0.0513,-0.15%,87601017
9/2/05,33.3446,33.3788,33.1308,33.1564,-0.1283,-0.39%,62289322
9/6/05,33.3104,33.7038,33.2676,33.6439,0.4875,1.47%,91357485
9/7/05,33.6097,33.7636,33.5327,33.7038,0.0599,0.18%,67200390
9/8/05,33.6011,33.8406,33.584,33.6952,-0.0086,-0.03%,85996019
9/9/05,33.7038,33.9432,33.6182,33.8834,0.1882,0.56%,88153722
9/12/05,33.8919,34.0886,33.8491,33.9774,0.094,0.28%,60454200
9/13/05,33.9347,34.1314,33.8149,33.8919,-0.0855,-0.25%,77391805
9/14/05,33.909,33.9347,33.4814,33.5071,-0.3848,-1.14%,115377140
9/15/05,33.5755,33.6439,33.3959,33.49,-0.0171,-0.05%,94101039
9/16/05,33.5669,33.7465,33.4472,33.6952,0.2052,0.61%,83082355
9/19/05,33.6268,33.6781,33.2762,33.4301,-0.2651,-0.79%,85821765
9/20/05,33.49,33.8149,33.1906,33.2933,-0.1368,-0.41%,135071248
9/21/05,33.1992,33.2419,32.8999,32.9255,-0.3678,-1.10%,136135339
9/22/05,32.8742,33.1222,32.7032,33.0452,0.1197,0.36%,139340764
9/23/05,32.9341,33.2505,32.8486,33.1393,0.0941,0.28%,82050347
9/26/05,33.3275,33.3788,32.9683,33.1479,0.0086,0.03%,81085565
9/27/05,33.1821,33.2676,32.9341,33.0709,-0.077,-0.23%,74945842
9/28/05,33.1564,33.3104,32.9768,33.0795,0.0086,0.03%,84259491
9/29/05,33.0367,33.5327,32.8828,33.5242,0.4447,1.34%,137713675
9/30/05,33.49,33.7636,33.4643,33.7465,0.2223,0.66%,92679340
10/3/05,33.8149,33.9945,33.7893,33.832,0.0855,0.25%,95525612
10/4/05,33.8662,34.1057,33.6011,33.6097,-0.2223,-0.66%,99834815
10/5/05,33.6182,33.6439,33.1222,33.1479,-0.4618,-1.37%,124212212
10/6/05,33.1222,33.2334,32.4295,32.7117,-0.4362,-1.32%,189747197
10/7/05,32.8486,32.9854,32.6519,32.7887,0.077,0.24%,106561706
10/10/05,32.7459,32.8913,32.5492,32.6091,-0.1796,-0.55%,74872739
10/11/05,32.6775,32.7032,32.3269,32.4466,-0.1625,-0.50%,134200748
10/12/05,32.2927,32.5492,32.0104,32.0618,-0.3848,-1.19%,170863214
10/13/05,32.0447,32.4209,31.9249,32.3098,0.248,0.77%,162046455
10/14/05,32.3867,32.5578,32.19,32.5492,0.2394,0.74%,153741170
10/17/05,32.5492,32.6604,32.344,32.6519,0.1027,0.32%,75085806
10/18/05,32.6176,32.6519,32.4209,32.4209,-0.231,-0.71%,103011316
10/19/05,32.2756,33.0709,32.1644,33.0709,0.65,2.00%,155450101
10/20/05,33.0624,33.2248,32.5834,32.763,-0.3079,-0.93%,155139998
10/21/05,33.0966,33.2334,32.7801,32.9683,0.2053,0.63%,128685528
10/24/05,33.1051,33.5071,32.8999,33.49,0.5217,1.58%,130710795
10/25/05,33.4215,33.5156,33.1564,33.3617,-0.1283,-0.38%,101687324
10/26/05,33.3189,33.584,33.1479,33.1906,-0.1711,-0.51%,105270367
10/27/05,33.165,33.1821,32.5236,32.5236,-0.667,-2.01%,158374257
10/28/05,32.6433,32.8314,32.4295,32.7716,0.248,0.76%,111513596
10/31/05,32.8657,33.3959,32.8571,33.2419,0.4703,1.44%,134974317
11/1/05,33.1479,33.3617,33.1051,33.2163,-0.0256,-0.08%,86100052
11/2/05,33.1222,33.7465,33.1051,33.6524,0.4361,1.31%,118749942
11/3/05,33.986,34.2853,33.9347,34.157,0.5046,1.50%,160258106
11/4/05,34.1998,34.405,34.0715,34.2768,0.1198,0.35%,118034701
11/7/05,34.3794,34.4563,34.1656,34.3195,0.0427,0.12%,76433449
11/8/05,34.2596,34.5077,34.1998,34.3281,0.0086,0.03%,92210886
11/9/05,34.311,34.4905,34.234,34.3452,0.0171,0.05%,84726294
11/10/05,34.3623,34.7984,34.1399,34.7215,0.3763,1.10%,141208688
11/11/05,34.8668,34.9951,34.7899,34.8155,0.094,0.27%,93669783
11/14/05,34.8668,34.9438,34.7215,34.8155,0,0.00%,62735999
11/15/05,34.8326,34.978,34.5333,34.653,-0.1625,-0.47%,93010666
11/16/05,34.7642,34.8754,34.6017,34.8668,0.2138,0.62%,77072084
11/17/05,34.9866,35.3372,34.9353,35.3287,0.4619,1.32%,110438808
11/18/05,35.4997,35.6194,35.0892,35.4484,0.1197,0.34%,127243915
11/21/05,35.4056,35.5596,35.2688,35.5339,0.0855,0.24%,81537213
11/22/05,35.4569,35.8076,35.3714,35.6622,0.1283,0.36%,103856759
11/23/05,35.6878,35.9358,35.6707,35.7477,0.0855,0.24%,74953803
11/25/05,35.7819,35.8674,35.6878,35.8247,0.077,0.22%,26812280
11/28/05,35.8931,35.9187,35.4911,35.5254,-0.2993,-0.84%,87365850
11/29/05,35.7135,35.7905,35.3543,35.3543,-0.1711,-0.48%,90556566
11/30/05,35.3115,35.4826,35.226,35.2688,-0.0855,-0.24%,102950803
12/1/05,35.4997,35.9615,35.4911,35.9273,0.6585,1.87%,107475566
12/2/05,35.8589,36.0299,35.8076,36.0128,0.0855,0.24%,85276478
12/5/05,35.9615,35.9701,35.6023,35.7477,-0.2651,-0.74%,72012292
12/6/05,35.9444,36.1839,35.8332,35.8674,0.1197,0.33%,95309382
12/7/05,35.9273,35.9444,35.6023,35.799,-0.0684,-0.19%,98087738
12/8/05,35.8845,35.9187,35.2944,35.5425,-0.2565,-0.72%,131012493
12/9/05,35.551,35.722,35.3885,35.6793,0.1368,0.38%,66102831
12/12/05,35.8076,35.8674,35.6451,35.8076,0.1283,0.36%,52466594
12/13/05,35.7648,36.0983,35.7135,35.9615,0.1539,0.43%,89582300
12/14/05,35.876,36.0043,35.6707,35.8332,-0.1283,-0.36%,86039349
12/15/05,35.9187,35.9786,35.5852,35.8931,0.0599,0.17%,84983024
12/16/05,35.894,35.954,35.6197,35.6454,-0.2477,-0.69%,74355453
12/19/05,35.7311,35.7569,35.0625,35.0796,-0.5658,-1.59%,87970831
12/20/05,35.1053,35.2768,34.9339,35.1053,0.0257,0.07%,81954826
12/21/05,35.1653,35.4997,35.1053,35.2596,0.1543,0.44%,80411924
12/22/05,35.2425,35.5425,35.1311,35.4911,0.2315,0.66%,69005910
12/23/05,35.5854,35.654,35.4054,35.4911,0,0.00%,44327074
12/27/05,35.594,35.7311,35.1225,35.1825,-0.3086,-0.87%,64937515
12/28/05,35.1996,35.3454,35.0368,35.1396,-0.0429,-0.12%,58692308
12/29/05,35.1739,35.2511,34.8482,34.9082,-0.2314,-0.66%,55184339
12/30/05,34.7624,34.7881,34.5995,34.6424,-0.2658,-0.76%,70050967
1/3/06,34.8482,35.5683,34.4281,35.414,0.7716,2.23%,127639538
1/4/06,35.4997,35.7826,35.4225,35.7826,0.3686,1.04%,108226938
1/5/06,35.7912,36.0055,35.7569,35.9369,0.1543,0.43%,90626856
1/6/06,36.2284,36.6056,36.0569,36.5884,0.6515,1.81%,128454908
1/9/06,36.5713,36.7942,36.4513,36.7342,0.1458,0.40%,94223293
1/10/06,36.5541,36.7942,36.477,36.7599,0.0257,0.07%,98475426
1/11/06,36.8713,37.1285,36.7513,37.0428,0.2829,0.77%,117555903
1/12/06,36.9571,37.1114,36.7342,36.8627,-0.1801,-0.49%,96152789
1/13/06,36.8113,36.9056,36.6313,36.8456,-0.0171,-0.05%,75338881
1/17/06,36.5713,36.6827,36.4341,36.6056,-0.24,-0.65%,91113928
1/18/06,36.0398,36.3998,36.0226,36.1855,-0.4201,-1.15%,142809191
1/19/06,36.3484,36.7084,36.2541,36.4513,0.2658,0.73%,129602757
1/20/06,36.3827,36.4255,35.2768,35.3625,-1.0888,-2.99%,220082949
1/23/06,35.4654,35.534,35.2168,35.3711,0.0086,0.02%,129984197
1/24/06,35.4568,35.7483,35.414,35.5254,0.1543,0.44%,90947907
1/25/06,35.6969,35.7226,35.2168,35.3711,-0.1543,-0.43%,116451635
1/26/06,35.5768,35.7397,35.3454,35.6197,0.2486,0.70%,131556297
1/27/06,35.8426,36.3398,35.7826,36.0998,0.4801,1.35%,129289027
1/30/06,36.1341,36.2798,36.0655,36.1684,0.0686,0.19%,62923507
1/31/06,36.1255,36.2369,35.8426,36.0055,-0.1629,-0.45%,118310156
2/1/06,35.7912,36.1512,35.7483,36.1341,0.1286,0.36%,104097635
2/2/06,36.014,36.0741,35.4997,35.5168,-0.6173,-1.71%,109710157
2/3/06,35.2425,35.3454,34.9596,35.0796,-0.4372,-1.23%,141266579
2/6/06,35.0625,35.1568,34.7967,34.9853,-0.0943,-0.27%,67856361
2/7/06,34.9253,35.0882,34.6681,34.831,-0.1543,-0.44%,101924708
2/8/06,35.0796,35.2768,34.8824,35.2339,0.4029,1.16%,104900368
2/9/06,35.3197,35.4654,34.831,34.8996,-0.3343,-0.95%,91243000
2/10/06,34.8739,35.1996,34.5138,35.1139,0.2143,0.61%,119653608
2/13/06,34.9082,34.9253,34.5481,34.711,-0.4029,-1.15%,82419340
2/14/06,34.7624,35.1653,34.6424,35.0625,0.3515,1.01%,110534582
2/15/06,34.9682,35.3711,34.9167,35.2854,0.2229,0.64%,107629877
2/16/06,35.4054,35.6197,35.2768,35.6111,0.3257,0.92%,121174078
2/17/06,35.534,35.5425,35.3197,35.3282,-0.2829,-0.79%,95384014
2/21/06,35.3282,35.3797,34.8139,34.9339,-0.3943,-1.12%,99275187
2/22/06,34.9767,35.6111,34.8739,35.3711,0.4372,1.25%,106147807
2/23/06,35.3368,35.6111,35.2168,35.2768,-0.0943,-0.27%,77607108
2/24/06,35.2768,35.3968,35.1568,35.3711,0.0943,0.27%,66592407
2/27/06,35.4654,35.894,35.4311,35.7654,0.3943,1.11%,75775460
2/28/06,35.654,35.7654,35.1225,35.2339,-0.5315,-1.49%,137224621
3/1/06,35.3282,35.8083,35.2768,35.714,0.4801,1.36%,94461482
3/2/06,35.6197,35.8683,35.4997,35.7397,0.0257,0.07%,81512093
3/3/06,35.534,36.014,35.4825,35.534,-0.2057,-0.58%,130741894
3/6/06,35.6026,35.6883,35.1139,35.2254,-0.3086,-0.87%,116174616
3/7/06,35.1739,35.2082,34.8482,35.0196,-0.2058,-0.58%,112564025
3/8/06,34.951,35.2254,34.7196,35.0368,0.0172,0.05%,121330238
3/9/06,35.1482,35.2768,34.6938,34.7367,-0.3001,-0.86%,126729200
3/10/06,34.7024,34.9682,34.4538,34.771,0.0343,0.10%,145211820
3/13/06,34.9425,35.0968,34.8224,34.8739,0.1029,0.30%,80687164
3/14/06,34.8482,35.5083,34.8396,35.4654,0.5915,1.70%,137896839
3/15/06,35.6026,35.7654,35.4225,35.7654,0.3,0.85%,98447251
3/16/06,35.8769,35.9369,35.4311,35.4654,-0.3,-0.84%,118265538
3/17/06,35.4475,35.6791,35.3703,35.559,0.0936,0.26%,91188372
